.	11	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	11	179	215	344	710	1183	1764	2927	39412	40187	44098	52878	54780	133411	181682	185820	189358	194472	198864	204503	208723	234117	286265	296184	302869	320976	333689	479190	503318	531819	595894	674994	1077536	1662682	2694591	2936092	3939558	8661839	9658929	13426859	13939460	14985247	
.	12	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	12	2109	2147	2236	2610	2989	3447	4520	41205	41913	45456	54112	56317	134376	183064	187101	190313	194920	199215	205365	210189	235691	288205	298015	304714	324463	337263	482848	507819	537272	604505	686844	1095463	1682552	2703181	2947178	3953074	8678760	9669074	13428790	13940063	14985247	
.	13	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	13	126	165	276	662	1049	1551	2785	40293	40999	44950	53764	56051	135517	184190	187802	191560	196463	200763	207244	212084	238578	292279	300658	309367	330407	343591	490413	516042	546925	601571	699892	1098983	1688921	2700903	2816762	3918315	7038850	7998526	8285538	10998630	14985247	
.	14	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	14	1959	1993	2099	2410	2791	3297	4500	42301	42992	46623	55733	58080	138268	187069	190897	194705	199534	203982	210583	215449	242027	296341	304919	313736	335157	348518	497199	523166	554732	609356	708943	1113923	1710125	2716760	2834021	3937023	7054717	8018616	8304877	11017301	14985247	
.	15	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	15	636	682	804	1184	1575	2137	3537	42050	42940	46869	56097	58239	138235	187369	191286	195668	201284	206045	212083	217312	244695	300535	309949	319408	338723	351838	498722	524858	554884	609183	707523	1115232	1708833	2710363	2833950	3937394	7059863	8029597	8320453	11034838	14985247	
.	16	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	16	3003	3040	3158	3522	3950	4528	5951	45276	46074	50021	59575	61679	142011	191149	195486	200027	205578	210444	216902	222085	248818	305403	315068	325016	345655	359804	508664	535963	567710	625163	727666	1138221	1731792	2728939	2852654	3960590	7089287	8056230	8345966	11058396	14985247	
.	17	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	17	3407	3439	3563	4023	4440	5129	6699	45624	46492	50274	59736	62195	144002	192442	196556	200822	206021	210980	218028	223726	250907	308980	318517	328582	350794	365293	514629	542565	575642	635363	740441	1155474	1748440	2742446	2868212	3979540	7111507	8067540	8360677	11081323	14985247	
.	18	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	18	446	497	626	1062	1496	2124	3662	43022	43951	47799	56799	59270	141700	189621	193953	198168	201450	208440	215956	221831	249591	308159	318111	328844	352203	367130	517984	546566	580603	642976	753007	1176161	1746625	2754188	2884096	3986502	7111124	8016881	8339921	11078518	14985247	
.	19	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	19	143	175	307	676	1088	1678	3207	43521	44528	48602	58087	60682	143036	192200	196597	201066	204629	211914	220032	226195	253337	312558	323431	335084	359394	375385	527202	557644	593866	660358	777333	1207826	1767656	2767980	2902305	4006807	7142151	8048777	8379671	11115274	14985247	
.	20	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	20	136	182	344	820	1368	2038	3833	44583	45997	50417	60407	63153	145955	195782	200557	205864	210303	217863	225246	231753	259116	318874	330681	343285	365730	381921	531386	562458	598859	666513	785094	1217679	1770633	2764000	2908647	4017652	7163851	8078188	8417166	11152632	14985247	
.	21	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	21	125	187	356	862	1424	2434	4500	44825	46388	50754	61916	64723	148452	198972	205001	210576	215315	222880	231043	237866	266259	328002	340185	353393	377990	395598	548586	581174	619596	690590	813896	1254325	1805734	2794745	2940395	4048471	7203037	8116258	8458843	11186943	14985247	
.	22	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	22	1679	1754	2009	2752	3513	4513	6776	47653	49486	54021	64658	68071	153029	204832	210297	216044	221023	228894	238445	246000	274979	337570	350808	365457	392365	411173	565204	599583	640710	716288	844945	1293536	1843802	2825844	2976259	4085906	7249968	8155639	8502554	11220067	14985247	
.	23	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	23	1035	1134	1419	2271	3240	4380	6789	48129	50213	55029	65989	69681	155064	207269	213151	219175	224321	232393	242209	249961	278894	343053	357297	372443	400333	419595	573751	609235	652255	732252	866786	1318585	1862736	2836669	2994727	4109282	7279164	8182386	8516069	11206401	14985247	
.	24	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	24	1195	1317	1628	2502	3448	4650	7210	49241	51526	56216	67311	71113	157709	209819	215710	221485	226704	234701	245009	253243	282302	347437	362275	378349	407478	427743	582337	619292	663998	748692	888977	1344524	1883798	2853463	3016941	4134846	7321023	8222308	8556604	11246228	14985247	
.	25	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	25	168	320	676	1587	2690	4240	7216	50356	53463	58609	70652	74505	164853	220557	227476	234711	241131	249397	259175	268072	299985	360926	376968	394384	421458	442722	588835	626818	671348	757891	899323	1352087	1886798	2849310	3025159	4141939	7348343	8266191	8600003	11290885	14985247	
.	26	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	26	903	1035	1384	2288	3358	4840	8013	41952	45346	50619	63892	68213	161422	218560	225788	233266	239716	248594	259322	268290	300326	361586	378557	397443	427038	449348	594072	633596	680590	770250	918380	1381914	1916946	2872878	3050695	4165509	7386470	8312368	8646285	11336806	14985247	
.	27	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	27	860	1039	1504	2672	4015	6157	9567	42858	46460	51954	65929	70928	164036	222429	230585	238179	244905	254030	266281	275918	307723	372398	389391	408804	439837	463204	610089	650454	699567	792808	945173	1412789	1948260	2901070	3082255	4200070	7427703	8361723	8695078	11387690	14985247	
.	28	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	28	893	1078	1548	2631	3850	5681	9002	41809	45552	50677	64290	68991	162900	221632	229660	237180	243878	253024	265943	276065	307958	373966	391485	411776	443809	468263	617465	658652	708993	805946	963743	1436515	1969199	2914955	3102098	4223395	7454299	8397274	8732490	11427271	14985247	
.	29	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	29	1606	1843	2356	3554	4951	7501	11182	44683	48622	53908	68176	73281	169954	229233	237994	245901	252877	262328	275917	286509	318598	386644	405214	426680	459895	486070	639836	682643	735338	835982	1000023	1477846	2005800	2943606	3137454	4260869	7490650	8442492	8777867	11474385	14985247	
.	30	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	30	933	1189	1766	3087	4682	6968	10947	45946	50528	56015	70502	75765	174031	236465	245567	254779	262635	272674	284867	295950	329365	397755	417674	440001	470304	496794	651695	694952	747072	848715	1013176	1494334	2022428	2953013	3160200	4282844	7517200	8488360	8827318	11520246	14985247	
.	31	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	31	292	556	1159	2472	4027	6741	10804	46256	50982	56453	70908	76593	175819	239570	249459	258809	266828	277143	290648	302142	333772	401727	421860	444637	477420	505074	663239	707431	760774	863808	1027769	1510136	2050780	2980751	3193079	4315424	7559139	8533982	8875298	11551562	14985247	
.	32	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	32	1933	2198	2804	4282	5868	8700	13053	48942	54029	59522	74676	80740	182524	246997	256941	265989	274050	284831	300027	312639	345315	415008	435597	459162	494200	523381	684607	730764	786403	894583	1064848	1553273	2094421	3014046	3235419	4359530	7612168	8584322	8928391	11589030	14985247	
.	33	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	33	1024	1288	1932	3418	5188	8048	12594	48990	54099	59750	75260	81559	183225	247786	258150	267428	275858	287032	302030	315279	347536	417641	439675	463979	499404	529564	693061	740942	798599	908883	1084211	1575574	2119143	3034843	3267599	4397861	7667792	8633634	8978135	11627300	14985247	
.	34	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	34	907	1280	1992	3571	5469	8500	13397	50213	55587	61514	77704	84816	189025	255199	266368	276121	285017	297342	313104	327138	359844	431396	454571	480355	516590	548294	715575	764884	824823	938723	1119810	1614344	2155605	3062234	3306861	4439742	7718391	8680746	9030008	11654497	14985247	
.	35	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	35	1296	1724	2469	4092	6135	9742	15068	51885	57797	64188	80882	87852	193632	262139	273808	284666	294502	306728	321322	336157	369822	442350	466432	492598	526285	558672	726620	777267	837659	952803	1136133	1632549	2169766	3066270	3327442	4461229	7754511	8710405	9076450	11680222	14985247	
.	36	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	36	1672	2194	3094	5065	7359	10956	16353	53338	59360	66294	83609	91303	197604	266968	279319	290277	300683	314194	330423	345791	378987	452851	478526	506016	542785	577479	748824	802504	866247	984719	1175557	1673539	2207102	3096584	3370335	4507222	7819033	8766945	9131246	11706068	14985247	
.	37	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	37	1714	2142	2938	4820	7010	10597	16133	53623	59519	66738	84728	92699	201060	270941	283000	293578	303825	317931	335551	352053	386152	461685	488514	516661	555245	591862	766727	823275	890444	1014173	1211570	1714167	2239989	3121775	3408765	4549841	7876890	8807435	9177299	11720982	14985247	
.	38	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	38	853	1304	2173	4183	6362	10175	15931	53466	59439	66920	85793	94385	204310	276039	288717	299579	310449	325071	343516	361261	395546	472118	500836	530343	570274	608626	787420	846445	916842	1044257	1247127	1753363	2276563	3150864	3453498	4598936	7942685	8849525	9234556	11744361	14985247	
.	39	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	39	15039	15573	16470	18515	21005	25204	31462	69537	75879	83960	103366	112586	223000	296330	309364	320907	332321	347485	366957	385337	419533	497919	527773	558344	599216	639082	820486	882138	954694	1084939	1292499	1800947	2325960	3190272	3511285	4661955	8027489	8922255	9310277	11782737	14985247	
.	40	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	40	1037	1623	2633	4680	7299	11410	18144	56727	63125	71867	91997	103691	217007	292864	313990	329855	343025	358399	376426	396053	430926	510245	541280	572353	609886	650726	831925	893940	966594	1096558	1305253	1816831	2347853	3203853	3550352	4707661	8087462	8975837	9371801	11816469	14985247	
.	41	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	41	833	1428	2435	4475	7286	11745	18591	57529	63950	73359	93992	103929	217927	295343	309632	322594	335654	352523	372257	392748	427521	508772	541896	574068	615662	660642	847302	912873	989965	1133709	1349288	1863629	2395046	3244915	3611230	4775752	8175924	9049718	9452510	11862005	14985247	
.	42	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	42	214	907	2084	4665	7840	12709	20092	60683	67289	77404	99429	110353	224487	302556	316847	329927	343490	361170	382532	403821	438351	520914	555153	588597	631576	676808	865343	933501	1013793	1153667	1374714	1889299	2423571	3264353	3655944	4828974	8263670	9121128	9531514	11904914	14985247	
.	43	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	43	846	1713	3055	5598	9065	14301	21998	62190	68856	79480	101791	113297	231269	310850	325755	339133	352871	371318	392010	414733	450933	535452	570843	605740	648991	696691	888377	960090	1044361	1187766	1412996	1930599	2469183	3303288	3717990	4902019	8350213	9187034	9613663	11942706	14985247	
.	44	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	44	759	1671	3043	5723	9498	14786	22823	63929	70853	82483	105909	118314	236913	320993	336133	350174	365169	384169	405778	430909	465198	552512	590414	626625	671980	722362	918839	993063	1081077	1228199	1458380	1978824	2521016	3345227	3788303	4980994	8450517	9276719	9699178	11992248	14985247	
.	45	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	45	211	1190	2676	5537	9507	14991	23592	64159	71514	83796	108202	120920	241959	325185	340817	356055	371344	390359	411408	437242	473125	561056	599265	635286	679345	729889	926112	1001373	1090348	1238108	1470966	1997469	2547323	3357190	3838006	5040025	8537136	9353171	9789680	12039272	14985247	
.	46	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	46	246	1401	3119	6238	10694	16937	26256	68544	76315	89729	115491	128674	250006	334842	351108	366670	382954	403166	425554	452036	487956	578238	618390	655845	702216	755016	954940	1032982	1125863	1278678	1516338	2041685	2591331	3395634	3905969	5118330	8643933	9440948	9883416	12075807	14985247	
.	47	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	47	229	1441	3328	6786	11649	18276	28112	70269	78309	92893	119844	134122	258794	344258	361426	377817	394647	416468	440623	469044	506966	600731	643681	682496	731937	786757	990542	1072235	1169731	1327154	1569225	2099218	2651878	3450804	3995357	5218530	8771466	9544028	9992074	12123571	14985247	
.	48	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	48	1069	2716	4774	8552	13934	20806	31279	74272	82634	98496	127176	142648	268280	357028	375054	391683	409877	432934	457181	487096	525235	620375	663678	704430	754830	811770	1020163	1103630	1204932	1366992	1614131	2146194	2704407	3497825	4075015	5310284	8895031	9618464	10101660	12175775	14985247	
.	49	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	49	236	1819	3873	7795	13632	21018	31979	75036	83822	100548	129721	146375	275051	365567	383793	401091	419765	444271	469514	501121	540544	638172	683187	725723	777992	837044	1047887	1134254	1238172	1402546	1653907	2192520	2759075	3547235	4160899	5407157	9019215	9725725	10216422	12229940	14985247	
.	50	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	50	1046	3044	5475	9755	15816	23203	34850	80112	89530	107165	138216	155239	285241	376996	396219	414750	434162	458255	482864	517225	557023	658640	704728	748913	800550	865354	1075909	1169954	1277902	1451486	1712620	2261207	2847937	3635851	4281667	5540518	9191411	9890838	10398641	12333067	14985247	
.	51	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	51	1117	3105	5586	10071	16530	24101	35993	80908	90408	108754	139829	156669	286725	379011	398668	417888	437631	462670	488597	522767	563015	665426	712563	756727	810240	873674	1088156	1180626	1290665	1464262	1727422	2279441	2876206	3647923	4339124	5609755	9290366	9980496	10506193	12396933	14985247	
.	52	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	52	247	2570	5200	9918	16812	24725	37251	82888	92503	112067	144330	162711	295247	390075	409910	429156	449614	475590	502739	538003	578752	683013	731023	775788	831943	895925	1112439	1205257	1317242	1492012	1754351	2302979	2899020	3669170	4413005	5695256	9404558	10062586	10593331	12432133	14985247	
.	53	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	53	193	2853	5858	10788	18246	26096	38824	85470	95154	115622	149504	168476	300767	396058	416044	435546	456208	482879	509960	546717	586823	693322	741598	786388	843303	908398	1125941	1219867	1333959	1509170	1771588	2320942	2925981	3689380	4488586	5783809	9533521	10165647	10697895	12472360	14985247	
.	54	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	54	232	2968	6022	11415	19444	27653	41006	87211	97384	118886	153711	173471	307751	404039	424605	444724	466105	493468	521552	559117	600250	709239	758874	801040	863498	929742	1151982	1247881	1363979	1542778	1807414	2356457	2966227	3713201	4571991	5879319	9659291	10271080	10808751	12501155	14985247	
.	55	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	55	2640	5680	9018	14776	23386	32313	46556	94237	105362	128143	164400	184459	320830	419054	440812	462629	484823	512111	540105	579136	623319	735112	785542	828961	891896	959967	1182520	1278716	1398562	1581568	1845602	2394253	3007906	3743686	4665596	5987610	9802755	10396896	10940648	12550166	14985247	
.	56	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	56	221	3704	7468	13975	23376	32999	48490	96373	108351	132899	169924	190383	330574	434446	457091	479491	502724	531666	561053	600805	646147	761477	815212	860950	926974	996932	1227387	1326177	1451881	1639397	1908750	2461220	3084694	3807165	4784382	6119339	9962335	10537488	11082029	12613488	14985247	
.	57	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	57	3703	7582	11510	18492	28548	38252	53949	102622	114515	139960	178486	200031	338964	439237	461805	484181	507856	538017	568373	609799	656173	774560	831062	877699	947570	1019602	1257901	1359552	1489029	1682747	1958146	2507952	3142475	3857807	4890720	6238350	10131275	10683615	11228986	12688893	14985247	
.	58	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	58	1688	5922	10319	17746	28759	39358	56745	106575	119388	146582	186952	210796	352331	454999	478366	501449	526345	558857	590491	633552	681723	804528	860531	908272	980544	1061341	1302235	1406330	1542297	1742831	2020767	2573757	3222861	3923996	5014448	6375373	10305192	10835548	11379295	12761257	14985247	
.	59	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	59	41639	46390	51194	59276	71437	83212	102955	155498	168886	198100	240631	265376	410122	514089	538649	562611	587769	620940	652834	697122	745798	871266	927679	975917	1050213	1131173	1374396	1479595	1617486	1818222	2095181	2651006	3309054	4009960	5151665	6523126	10488221	10993277	11537023	12842345	14985247	
.	60	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	60	872	5684	10484	18511	30592	41943	62806	115937	130018	164087	222392	265098	409641	515559	542229	567604	593585	626509	658122	704179	753965	882415	939249	988769	1063338	1147075	1391401	1497131	1637302	1841782	2120892	2674150	3340647	4046056	5249193	6634140	10644543	11138432	11684346	12920220	14985247	
.	61	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
